Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Boundary Violation,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
556,7/24/25 23:04,cs1,500.0,5.0,20.0,0.05,True,False,[[0.78338575]],True,50,15,0.01,0.8,3.0,0.85,,5.0,22.34374094009399,10.0,1.0,
557,7/24/25 23:04,cs2,500.0,20.0,,,True,False,[[-1.04463039]],True,50,15,0.01,,,,,,1.0185048580169678,,,
558,7/24/25 23:04,cs3,500.0,5.0,20.0,0.05,True,False,[[14.76225442]],True,50,15,0.01,,,,,,9.260034084320068,,,3.0
559,7/24/25 23:04,cs4,,,,,True,True,[[5.26517841]],True,50,15,0.01,,,,,,0.623406172,,,
560,7/24/25 23:04,cs5,500.0,5.0,20.0,0.05,True,False,[[0.51210603]],True,50,15,0.01,0.8,3.0,0.85,,5.0,10.30555272102356,,,
561,7/24/25 23:05,cs1,500.0,5.0,20.0,0.05,True,False,[[109.35647082]],True,50,15,0.1,0.8,3.0,0.85,,5.0,22.417622089385983,10.0,1.0,
562,7/24/25 23:05,cs2,500.0,20.0,,,True,False,[[-0.97300446]],True,50,15,0.1,,,,,,0.8245511054992676,,,
563,7/24/25 23:05,cs3,500.0,5.0,20.0,0.05,True,False,[[155.00279123]],True,50,15,0.1,,,,,,8.901278972625732,,,3.0
564,7/24/25 23:05,cs4,,,,,True,True,[[42.24007065]],True,50,15,0.1,,,,,,0.5728778839111328,,,
565,7/24/25 23:05,cs5,500.0,5.0,20.0,0.05,True,False,[[13.30997551]],True,50,15,0.1,0.8,3.0,0.85,,5.0,10.209629774093628,,,
566,7/24/25 23:05,cs1,500.0,5.0,20.0,0.05,True,False,[[37.89547655]],True,50,15,0.05,0.8,3.0,0.85,,5.0,22.547770023345947,10.0,1.0,
567,7/24/25 23:05,cs2,500.0,20.0,,,True,False,[[-0.99591609]],True,50,15,0.05,,,,,,1.0657589435577393,,,
568,7/24/25 23:06,cs3,500.0,5.0,20.0,0.05,True,False,[[77.09201539]],True,50,15,0.05,,,,,,10.064651012420654,,,3.0
569,7/24/25 23:06,cs4,,,,,True,True,[[26.86997691]],True,50,15,0.05,,,,,,0.6546080112457275,,,
570,7/24/25 23:06,cs5,500.0,5.0,20.0,0.05,True,False,[[6.23261674]],True,50,15,0.05,0.8,3.0,0.85,,5.0,9.548238039016724,,,
571,7/24/25 23:06,cs1,500.0,5.0,20.0,0.05,True,False,[[0.77384765]],True,50,20,0.01,0.8,3.0,0.85,,5.0,24.53552794456482,10.0,1.0,
572,7/24/25 23:06,cs2,500.0,20.0,,,True,False,[[-0.68580813]],True,50,20,0.01,,,,,,1.8304986953735352,,,
573,7/24/25 23:06,cs3,500.0,5.0,20.0,0.05,True,False,[[14.7617558]],True,50,20,0.01,,,,,,16.63821792602539,,,3.0
574,7/24/25 23:07,cs4,,,,,True,True,[[0.09036176]],True,50,20,0.01,,,,,,0.9241209030151368,,,
575,7/24/25 23:07,cs5,500.0,5.0,20.0,0.05,True,False,[[0.51183223]],True,50,20,0.01,0.8,3.0,0.85,,5.0,12.80165195465088,,,
576,7/24/25 23:07,cs1,500.0,5.0,20.0,0.05,True,False,[[99.1800161]],True,50,20,0.1,0.8,3.0,0.85,,5.0,24.888144731521606,10.0,1.0,
577,7/24/25 23:07,cs2,500.0,20.0,,,True,False,[[70.48263742]],True,50,20,0.1,,,,,,0.7604348659515381,,,
578,7/24/25 23:07,cs3,500.0,5.0,20.0,0.05,True,False,[[154.87941143]],True,50,20,0.1,,,,,,15.516644954681396,,,3.0
579,7/24/25 23:08,cs4,,,,,True,True,[[5.92294684]],False,50,20,0.1,,,,,,1.3528261184692385,,,
580,7/24/25 23:08,cs5,500.0,5.0,20.0,0.05,True,False,[[90.30799393]],True,50,20,0.1,0.8,3.0,0.85,,5.0,10.922882080078123,,,
581,7/24/25 23:08,cs1,500.0,5.0,20.0,0.05,True,False,[[30.51358584]],False,50,20,0.05,0.8,3.0,0.85,,5.0,22.268741846084595,10.0,1.0,
582,7/24/25 23:08,cs2,500.0,20.0,,,True,False,[[-1.00594964]],True,50,20,0.05,,,,,,0.9933900833129884,,,
583,7/24/25 23:08,cs3,500.0,5.0,20.0,0.05,True,False,[[77.0745134]],True,50,20,0.05,,,,,,14.791476249694824,,,3.0
584,7/24/25 23:09,cs4,,,,,True,True,[[2.74589033]],False,50,20,0.05,,,,,,0.9348301887512208,,,
585,7/24/25 23:09,cs5,500.0,5.0,20.0,0.05,True,False,[[5.8804457]],True,50,20,0.05,0.8,3.0,0.85,,5.0,10.76030206680298,,,
586,7/24/25 23:09,cs1,500.0,5.0,20.0,0.05,True,False,[[3.91832935]],True,50,10,0.01,0.8,3.0,0.85,,5.0,19.494214057922363,10.0,1.0,
587,7/24/25 23:09,cs2,500.0,20.0,,,True,False,[[-1.04288611]],True,50,10,0.01,,,,,,0.7233679294586182,,,
588,7/24/25 23:09,cs3,500.0,5.0,20.0,0.05,True,False,[[14.8417965]],True,50,10,0.01,,,,,,19.997357845306396,,,5.0
589,7/24/25 23:09,cs4,,,,,True,True,[[13.58945309]],True,50,10,0.01,,,,,,0.5591921806335449,,,
590,7/24/25 23:10,cs5,500.0,5.0,20.0,0.05,True,False,[[0.49304569]],True,50,10,0.01,0.8,3.0,0.85,,5.0,8.558108091,,,
591,7/24/25 23:10,cs1,500.0,5.0,20.0,0.05,True,False,[[45.09686372]],True,50,10,0.1,0.8,3.0,0.85,,5.0,20.22591495513916,10.0,1.0,
592,7/24/25 23:10,cs2,500.0,20.0,,,True,True,[[-0.96137693]],True,50,10,0.1,,,,,,0.4751241207122803,,,
593,7/24/25 23:10,cs3,500.0,5.0,20.0,0.05,True,False,[[155.56328602]],True,50,10,0.1,,,,,,17.434324979782104,,,5.0
594,7/24/25 23:10,cs4,,,,,True,True,[[68.43995295]],True,50,10,0.1,,,,,,0.6194639205932617,,,
595,7/24/25 23:10,cs5,500.0,5.0,20.0,0.05,True,False,[[15.05766113]],True,50,10,0.1,0.8,3.0,0.85,,5.0,8.536493062973022,,,
596,2025-07-25 22:18:06,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.87081435]],False,50,10,0.01,0.8,1.0,0.8,,3.0,11.339748859405518,10.0,1.0,
597,2025-07-25 22:18:08,cs2,250.0,20.0,,,True,True,[[-0.85411385]],False,50,10,0.01,,,,,,0.3441941738128662,,,
598,2025-07-25 22:18:08,cs3,250.0,5.0,20.0,0.05,True,False,[[13.34176361]],True,50,10,0.01,,,,,,14.016438007354736,,,3.0
599,2025-07-25 22:18:23,cs4,,,,,True,True,[[42.3956521]],True,50,10,0.01,,,,,,0.4606890678405761,,,
600,2025-07-25 22:18:27,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.93047351]],True,50,10,0.01,0.8,1.0,0.8,,3.0,4.060588121414185,,,
601,2025-07-25 22:18:39,cs1,250.0,5.0,20.0,0.05,True,False,[[143.96435519]],False,50,10,0.05,0.8,1.0,0.8,,3.0,12.08367395401001,10.0,1.0,
602,2025-07-25 22:18:41,cs2,250.0,20.0,,,True,False,[[302.03349712]],True,50,10,0.05,,,,,,1.3321199417114258,,,
603,2025-07-25 22:18:42,cs3,250.0,5.0,20.0,0.05,True,False,[[71.5131937]],True,50,10,0.05,,,,,,13.930098295211792,,,3.0
604,2025-07-25 22:18:56,cs4,,,,,True,True,[[51.41793161]],True,50,10,0.05,,,,,,0.523810863494873,,,
605,2025-07-25 22:19:01,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67823599]],True,50,10,0.05,0.8,1.0,0.8,,3.0,4.396223068237305,,,
606,2025-07-25 22:19:14,cs1,250.0,5.0,20.0,0.05,True,False,[[288.78006967]],False,50,10,0.1,0.8,1.0,0.8,,3.0,12.59795308113098,10.0,1.0,
607,2025-07-25 22:19:15,cs2,250.0,20.0,,,True,False,[[432.65857678]],True,50,10,0.1,,,,,,0.8019068241119385,,,
608,2025-07-25 22:19:17,cs3,250.0,5.0,20.0,0.05,True,False,[[432.75208969]],True,50,10,0.1,,,,,,14.792526960372925,,,3.0
609,2025-07-25 22:19:32,cs4,,,,,True,True,[[91.19957317]],True,50,10,0.1,,,,,,0.5501408576965332,,,
610,2025-07-25 22:19:37,cs5,250.0,5.0,20.0,0.05,True,False,[[288.16096919]],True,50,10,0.1,0.8,1.0,0.8,,3.0,4.628586053848267,,,
611,2025-07-25 22:19:51,cs1,250.0,5.0,20.0,0.05,True,False,[[28.04990602]],True,50,15,0.01,0.8,1.0,0.8,,3.0,14.490009069442747,10.0,1.0,
612,2025-07-25 22:19:53,cs2,250.0,20.0,,,True,False,[[30.93628851]],True,50,15,0.01,,,,,,8.961191892623901,,,
613,2025-07-25 22:20:03,cs3,250.0,5.0,20.0,0.05,True,False,[[13.71119255]],True,50,15,0.01,,,,,,45.4858660697937,,,3.0
614,2025-07-25 22:20:48,cs4,,,,,True,True,[[10.57051201]],True,50,15,0.01,,,,,,0.673957109451294,,,
615,2025-07-25 22:20:55,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05108381]],True,50,15,0.01,0.8,1.0,0.8,,3.0,5.923696994781494,,,
616,2025-07-25 22:21:09,cs1,250.0,5.0,20.0,0.05,True,False,[[143.75971208]],True,50,15,0.05,0.8,1.0,0.8,,3.0,14.382983922958374,10.0,1.0,
617,2025-07-25 22:21:11,cs2,250.0,20.0,,,True,False,[[-0.80457774]],True,50,15,0.05,,,,,,0.6771278381347656,,,
618,2025-07-25 22:21:13,cs3,250.0,5.0,20.0,0.05,True,False,[[210.26046175]],True,50,15,0.05,,,,,,41.947004079818726,,,3.0
619,2025-07-25 22:21:55,cs4,,,,,True,True,[[50.51895902]],True,50,15,0.05,,,,,,0.6884260177612305,,,
620,2025-07-25 22:22:01,cs5,250.0,5.0,20.0,0.05,True,False,[[143.66192815]],True,50,15,0.05,0.8,1.0,0.8,,3.0,5.8398871421813965,,,
621,2025-07-25 22:22:16,cs1,250.0,5.0,20.0,0.05,True,False,[[288.25062816]],True,50,15,0.1,0.8,1.0,0.8,,3.0,14.40381383895874,10.0,1.0,
622,2025-07-25 22:22:17,cs2,250.0,20.0,,,True,False,[[291.70404731]],True,50,15,0.1,,,,,,0.9401748180389404,,,
623,2025-07-25 22:22:19,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569515]],True,50,15,0.1,,,,,,45.19713377952576,,,3.0
624,2025-07-25 22:23:04,cs4,,,,,True,True,[[92.78395889]],True,50,15,0.1,,,,,,0.7486972808837891,,,
625,2025-07-25 22:23:11,cs5,250.0,5.0,20.0,0.05,True,False,[[288.19680275]],True,50,15,0.1,0.8,1.0,0.8,,3.0,6.135965824127197,,,
626,2025-07-25 22:23:28,cs1,250.0,5.0,20.0,0.05,True,False,[[28.06056057]],True,50,20,0.01,0.8,1.0,0.8,,3.0,16.50927996635437,10.0,1.0,
627,2025-07-25 22:23:29,cs2,250.0,20.0,,,True,False,[[32.56569257]],True,50,20,0.01,,,,,,7.483916997909546,,,
628,2025-07-25 22:23:38,cs3,250.0,5.0,20.0,0.05,True,False,[[13.71119255]],True,50,20,0.01,,,,,,64.40204977989197,,,3.0
629,2025-07-25 22:24:42,cs4,,,,,True,True,[[79.07454757]],True,50,20,0.01,,,,,,0.981358766555786,,,
630,2025-07-25 22:24:51,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05921924]],True,50,20,0.01,0.8,1.0,0.8,,3.0,7.46196699142456,,,
631,2025-07-25 22:25:07,cs1,250.0,5.0,20.0,0.05,True,False,[[143.66674884]],True,50,20,0.05,0.8,1.0,0.8,,3.0,16.18567180633545,10.0,1.0,
632,2025-07-25 22:25:08,cs2,250.0,20.0,,,True,False,[[71.31507086]],True,50,20,0.05,,,,,,5.409729957580566,,,
633,2025-07-25 22:25:15,cs3,250.0,5.0,20.0,0.05,True,False,[[71.5131937]],True,50,20,0.05,,,,,,70.91330599784851,,,3.0
634,2025-07-25 22:26:26,cs4,,,,,True,True,[[230.51559538]],True,50,20,0.05,,,,,,0.9304759502410888,,,
635,2025-07-25 22:26:34,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67551035]],True,50,20,0.05,0.8,1.0,0.8,,3.0,7.289426326751709,,,
636,2025-07-25 22:26:51,cs1,250.0,5.0,20.0,0.05,True,False,[[288.17935268]],True,50,20,0.1,0.8,1.0,0.8,,3.0,16.327414989471436,10.0,1.0,
637,2025-07-25 22:26:52,cs2,250.0,20.0,,,True,False,[[143.76569511]],True,50,20,0.1,,,,,,1.1637029647827148,,,
638,2025-07-25 22:26:55,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569512]],True,50,20,0.1,,,,,,70.93722414970398,,,3.0
639,2025-07-25 22:28:06,cs4,,,,,True,True,[[222.07361405]],True,50,20,0.1,,,,,,0.8738582134246826,,,
640,2025-07-25 22:28:14,cs5,250.0,5.0,20.0,0.05,True,False,[[288.17513795]],True,50,20,0.1,0.8,1.0,0.8,,3.0,7.3504860401153564,,,
641,2025-07-25 22:28:27,cs1,250.0,5.0,20.0,0.05,True,False,[[28.10882487]],False,50,10,0.01,0.8,1.0,0.8,,3.0,12.85353684425354,10.0,1.0,
642,2025-07-25 22:28:28,cs2,250.0,20.0,,,True,False,[[109.87396318]],True,50,10,0.01,,,,,,6.637309312820435,,,
643,2025-07-25 22:28:37,cs3,250.0,5.0,20.0,0.05,True,False,[[42.55961407]],True,50,10,0.01,,,,,,116.62852311134338,,,5.0
644,2025-07-25 22:30:34,cs4,,,,,True,True,[[11.84463124]],True,50,10,0.01,,,,,,0.5304141044616699,,,
645,2025-07-25 22:30:39,cs5,250.0,5.0,20.0,0.05,True,False,[[28.04817806]],True,50,10,0.01,0.8,1.0,0.8,,3.0,4.536799907684326,,,
646,2025-07-25 22:30:52,cs1,250.0,5.0,20.0,0.05,True,False,[[143.96435519]],False,50,10,0.05,0.8,1.0,0.8,,3.0,12.721853017807009,10.0,1.0,
647,2025-07-25 22:30:53,cs2,250.0,20.0,,,True,False,[[13.6753808]],True,50,10,0.05,,,,,,0.445972204208374,,,
648,2025-07-25 22:30:55,cs3,250.0,5.0,20.0,0.05,True,False,[[71.5131937]],True,50,10,0.05,,,,,,103.35178112983704,,,5.0
649,2025-07-25 22:32:39,cs4,,,,,True,True,[[51.41793161]],True,50,10,0.05,,,,,,0.5585348606109619,,,
650,2025-07-25 22:32:44,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67823599]],True,50,10,0.05,0.8,1.0,0.8,,3.0,4.64009690284729,,,
651,2025-07-25 22:32:57,cs1,250.0,5.0,20.0,0.05,True,False,[[288.78006967]],False,50,10,0.1,0.8,1.0,0.8,,3.0,13.146337032318115,10.0,1.0,
652,2025-07-25 22:32:59,cs2,250.0,20.0,,,True,False,[[213.0027766]],True,50,10,0.1,,,,,,0.6303699016571045,,,
653,2025-07-25 22:33:01,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569513]],True,50,10,0.1,,,,,,104.58874201774596,,,5.0
654,2025-07-25 22:34:46,cs4,,,,,True,True,[[91.19957317]],True,50,10,0.1,,,,,,0.5477879047393799,,,
655,2025-07-25 22:34:51,cs5,250.0,5.0,20.0,0.05,True,False,[[288.16096919]],True,50,10,0.1,0.8,1.0,0.8,,3.0,4.637970209121704,,,
656,2025-07-25 22:35:06,cs1,250.0,5.0,20.0,0.05,True,False,[[28.04990602]],True,50,15,0.01,0.8,1.0,0.8,,3.0,14.37648105621338,10.0,1.0,
657,2025-07-25 22:35:07,cs2,250.0,20.0,,,True,False,[[20.06036211]],True,50,15,0.01,,,,,,2.439049005508423,,,
658,2025-07-25 22:35:13,cs3,250.0,5.0,20.0,0.05,True,False,[[13.6760152]],True,50,15,0.01,,,,,,228.75840163230896,,,5.0
659,2025-07-25 22:39:02,cs4,,,,,True,True,[[10.57051201]],True,50,15,0.01,,,,,,0.7213010787963867,,,
660,2025-07-25 22:39:08,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05108381]],True,50,15,0.01,0.8,1.0,0.8,,3.0,6.016466856002808,,,
661,2025-07-25 22:39:23,cs1,250.0,5.0,20.0,0.05,True,False,[[143.75971208]],True,50,15,0.05,0.8,1.0,0.8,,3.0,14.785010814666748,10.0,1.0,
662,2025-07-25 22:39:25,cs2,250.0,20.0,,,True,False,[[71.51319369]],True,50,15,0.05,,,,,,1.2244837284088137,,,
663,2025-07-25 22:39:29,cs3,250.0,5.0,20.0,0.05,True,False,[[325.19890682]],True,50,15,0.05,,,,,,237.1417081356049,,,5.0
664,2025-07-25 22:43:27,cs4,,,,,True,True,[[50.51895902]],True,50,15,0.05,,,,,,0.6516318321228027,,,
665,2025-07-25 22:43:33,cs5,250.0,5.0,20.0,0.05,True,False,[[143.66192815]],True,50,15,0.05,0.8,1.0,0.8,,3.0,5.673298120498657,,,
666,2025-07-25 22:43:47,cs1,250.0,5.0,20.0,0.05,True,False,[[288.25062816]],True,50,15,0.1,0.8,1.0,0.8,,3.0,14.381957054138184,10.0,1.0,
667,2025-07-25 22:43:49,cs2,250.0,20.0,,,True,False,[[390.30993955]],True,50,15,0.1,,,,,,2.580570936203003,,,
668,2025-07-25 22:43:55,cs3,250.0,5.0,20.0,0.05,True,False,[[143.93531884]],True,50,15,0.1,,,,,,250.25415897369385,,,5.0
669,2025-07-25 22:48:05,cs4,,,,,True,True,[[92.78395889]],True,50,15,0.1,,,,,,0.6382589340209961,,,
670,2025-07-25 22:48:12,cs5,250.0,5.0,20.0,0.05,True,False,[[288.19680275]],True,50,15,0.1,0.8,1.0,0.8,,3.0,5.669276237487793,,,
671,2025-07-25 22:48:27,cs1,250.0,5.0,20.0,0.05,True,False,[[28.06056057]],True,50,20,0.01,0.8,1.0,0.8,,3.0,15.88460111618042,10.0,1.0,
672,2025-07-25 22:48:29,cs2,250.0,20.0,,,True,False,[[20.94409868]],True,50,20,0.01,,,,,,0.8922412395477295,,,
673,2025-07-25 22:48:35,cs3,250.0,5.0,20.0,0.05,True,False,[[65.09699015]],True,50,20,0.01,,,,,,344.2612910270691,,,5.0
674,2025-07-25 22:54:19,cs4,,,,,True,True,[[79.07454757]],True,50,20,0.01,,,,,,1.0108070373535156,,,
675,2025-07-25 22:54:28,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05921924]],True,50,20,0.01,0.8,1.0,0.8,,3.0,7.83723783493042,,,
676,2025-07-25 22:54:45,cs1,250.0,5.0,20.0,0.05,True,False,[[143.66674884]],True,50,20,0.05,0.8,1.0,0.8,,3.0,17.15835404396057,10.0,1.0,
677,2025-07-25 22:54:46,cs2,250.0,20.0,,,True,False,[[143.64522757]],True,50,20,0.05,,,,,,1.3286190032958984,,,
678,2025-07-25 22:54:53,cs3,250.0,5.0,20.0,0.05,True,False,[[217.62550398]],True,50,20,0.05,,,,,,358.4435098171234,,,5.0
679,2025-07-25 23:00:51,cs4,,,,,True,True,[[230.51559538]],True,50,20,0.05,,,,,,1.0268421173095703,,,
680,2025-07-25 23:01:00,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67551035]],True,50,20,0.05,0.8,1.0,0.8,,3.0,7.782058954238892,,,
681,2025-07-25 23:01:17,cs1,250.0,5.0,20.0,0.05,True,False,[[288.17935268]],True,50,20,0.1,0.8,1.0,0.8,,3.0,17.090835094451904,10.0,1.0,
682,2025-07-25 23:01:19,cs2,250.0,20.0,,,True,False,[[193.78956694]],True,50,20,0.1,,,,,,2.8135578632354736,,,
683,2025-07-25 23:01:27,cs3,250.0,5.0,20.0,0.05,True,False,[[143.93654006]],True,50,20,0.1,,,,,,337.15292716026306,,,5.0
684,2025-07-25 23:07:04,cs4,,,,,True,True,[[222.07361405]],True,50,20,0.1,,,,,,0.8639328479766846,,,
685,2025-07-25 23:07:12,cs5,250.0,5.0,20.0,0.05,True,False,[[288.17513795]],True,50,20,0.1,0.8,1.0,0.8,,3.0,7.577082872390747,,,
686,2025-07-25 23:07:26,cs1,250.0,5.0,20.0,0.05,True,False,[[28.10882487]],False,50,10,0.01,0.8,1.0,0.8,,3.0,13.61421799659729,10.0,1.0,
687,2025-07-25 23:07:27,cs2,250.0,20.0,,,True,False,[[42.5422746]],True,50,10,0.01,,,,,,1.218822956085205,,,
688,2025-07-25 23:07:35,cs3,250.0,5.0,20.0,0.05,True,False,[[42.64653301]],True,50,10,0.01,,,,,,744.4477779865265,,,7.0
689,2025-07-25 23:20:00,cs4,,,,,True,True,[[11.84463124]],True,50,10,0.01,,,,,,0.5385470390319824,,,
690,2025-07-25 23:20:05,cs5,250.0,5.0,20.0,0.05,True,False,[[28.04817806]],True,50,10,0.01,0.8,1.0,0.8,,3.0,4.861522912979126,,,
691,2025-07-25 23:20:19,cs1,250.0,5.0,20.0,0.05,True,False,[[143.96435519]],False,50,10,0.05,0.8,1.0,0.8,,3.0,13.346792936325071,10.0,1.0,
692,2025-07-25 23:20:20,cs2,250.0,20.0,,,True,False,[[71.51318885]],True,50,10,0.05,,,,,,0.6887969970703125,,,
693,2025-07-25 23:20:28,cs3,250.0,5.0,20.0,0.05,True,False,[[213.39612191]],True,50,10,0.05,,,,,,678.3224930763245,,,7.0
694,2025-07-25 23:31:46,cs4,,,,,True,True,[[51.41793161]],True,50,10,0.05,,,,,,0.5463979244232178,,,
695,2025-07-25 23:31:52,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67823599]],True,50,10,0.05,0.8,1.0,0.8,,3.0,4.839665174484253,,,
696,2025-07-25 23:32:05,cs1,250.0,5.0,20.0,0.05,True,False,[[288.78006967]],False,50,10,0.1,0.8,1.0,0.8,,3.0,13.508494138717651,10.0,1.0,
697,2025-07-25 23:32:07,cs2,250.0,20.0,,,True,False,[[143.75117627]],True,50,10,0.1,,,,,,0.8395781517028809,,,
698,2025-07-25 23:32:14,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569515]],True,50,10,0.1,,,,,,613.5337519645691,,,7.0
699,2025-07-25 23:42:28,cs4,,,,,True,True,[[91.19957317]],True,50,10,0.1,,,,,,0.6930930614471436,,,
700,2025-07-25 23:42:34,cs5,250.0,5.0,20.0,0.05,True,False,[[288.16096919]],True,50,10,0.1,0.8,1.0,0.8,,3.0,5.400125026702881,,,
701,2025-07-25 23:42:50,cs1,250.0,5.0,20.0,0.05,True,False,[[28.04990602]],True,50,15,0.01,0.8,1.0,0.8,,3.0,15.73201298713684,10.0,1.0,
702,2025-07-25 23:42:51,cs2,250.0,20.0,,,True,False,[[9.05137811]],True,50,15,0.01,,,,,,2.2727601528167725,,,
703,2025-07-25 23:43:05,cs3,250.0,5.0,20.0,0.05,True,False,[[42.79042187]],True,50,15,0.01,,,,,,3602.921765804291,,,7.0
704,2025-07-26 00:43:08,cs4,,,,,True,True,[[10.57051201]],True,50,15,0.01,,,,,,0.7097461223602295,,,
705,2025-07-26 00:43:16,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05108381]],True,50,15,0.01,0.8,1.0,0.8,,3.0,6.336467981338501,,,
706,2025-07-26 00:43:31,cs1,250.0,5.0,20.0,0.05,True,False,[[143.75971208]],True,50,15,0.05,0.8,1.0,0.8,,3.0,15.239322185516356,10.0,1.0,
707,2025-07-26 00:43:32,cs2,250.0,20.0,,,True,False,[[-0.76689056]],True,50,15,0.05,,,,,,1.6472218036651611,,,
708,2025-07-26 00:43:47,cs3,250.0,5.0,20.0,0.05,True,False,[[71.5131937]],True,50,15,0.05,,,,,,3548.014029979706,,,7.0
709,2025-07-26 01:42:55,cs4,,,,,True,True,[[50.51895902]],True,50,15,0.05,,,,,,0.7390182018280029,,,
710,2025-07-26 01:43:02,cs5,250.0,5.0,20.0,0.05,True,False,[[143.66192815]],True,50,15,0.05,0.8,1.0,0.8,,3.0,6.530027151107788,,,
711,2025-07-26 01:43:18,cs1,250.0,5.0,20.0,0.05,True,False,[[288.25062816]],True,50,15,0.1,0.8,1.0,0.8,,3.0,15.379063129425049,10.0,1.0,
712,2025-07-26 01:43:19,cs2,250.0,20.0,,,True,False,[[288.1866542]],True,50,15,0.1,,,,,,3.604783058166504,,,
713,2025-07-26 01:43:36,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569515]],True,50,15,0.1,,,,,,3601.6084790229797,,,7.0
714,2025-07-26 02:43:37,cs4,,,,,True,True,[[92.78395889]],True,50,15,0.1,,,,,,0.7732889652252197,,,
715,2025-07-26 02:43:45,cs5,250.0,5.0,20.0,0.05,True,False,[[288.19680275]],True,50,15,0.1,0.8,1.0,0.8,,3.0,6.465496063232422,,,
716,2025-07-26 02:44:02,cs1,250.0,5.0,20.0,0.05,True,False,[[28.06056057]],True,50,20,0.01,0.8,1.0,0.8,,3.0,17.2500159740448,10.0,1.0,
717,2025-07-26 02:44:03,cs2,250.0,20.0,,,True,False,[[13.71119255]],True,50,20,0.01,,,,,,2.0190813541412354,,,
718,2025-07-26 02:44:23,cs3,250.0,5.0,20.0,0.05,True,False,[[24.288779]],True,50,20,0.01,,,,,,2131.000116109848,,,7.0
719,2025-07-26 03:19:54,cs4,,,,,True,True,[[79.07454757]],True,50,20,0.01,,,,,,1.0250399112701416,,,
720,2025-07-26 03:20:03,cs5,250.0,5.0,20.0,0.05,True,False,[[28.05921924]],True,50,20,0.01,0.8,1.0,0.8,,3.0,7.780302047729492,,,
721,2025-07-26 03:20:20,cs1,250.0,5.0,20.0,0.05,True,False,[[143.66674884]],True,50,20,0.05,0.8,1.0,0.8,,3.0,17.055099964141846,10.0,1.0,
722,2025-07-26 03:20:22,cs2,250.0,20.0,,,True,False,[[71.5131937]],True,50,20,0.05,,,,,,1.5615959167480469,,,
723,2025-07-26 03:20:43,cs3,250.0,5.0,20.0,0.05,True,False,[[123.51946035]],True,50,20,0.05,,,,,,2276.650069952011,,,7.0
724,2025-07-26 03:58:39,cs4,,,,,True,True,[[230.51559538]],True,50,20,0.05,,,,,,0.9408979415893556,,,
725,2025-07-26 03:58:48,cs5,250.0,5.0,20.0,0.05,True,False,[[143.67551035]],True,50,20,0.05,0.8,1.0,0.8,,3.0,7.953956842422485,,,
726,2025-07-26 03:59:05,cs1,250.0,5.0,20.0,0.05,True,False,[[288.17935268]],True,50,20,0.1,0.8,1.0,0.8,,3.0,17.035677194595337,10.0,1.0,
727,2025-07-26 03:59:07,cs2,250.0,20.0,,,True,False,[[288.18454303]],True,50,20,0.1,,,,,,0.9150180816650392,,,
728,2025-07-26 03:59:27,cs3,250.0,5.0,20.0,0.05,True,False,[[143.76569515]],True,50,20,0.1,,,,,,2850.2211289405823,,,7.0
729,2025-07-26 04:46:57,cs4,,,,,True,True,[[222.07361405]],True,50,20,0.1,,,,,,0.8448996543884277,,,
730,2025-07-26 04:47:05,cs5,250.0,5.0,20.0,0.05,True,False,[[288.17513795]],True,50,20,0.1,0.8,1.0,0.8,,3.0,7.360220909118652,,,
731,2025-07-26 04:47:27,cs1,250.0,5.0,20.0,0.05,True,False,[[28.23778464]],False,50,10,0.01,0.8,1.0,0.8,,5.0,21.753939867019653,10.0,1.0,
732,2025-07-26 04:47:29,cs2,250.0,20.0,,,True,False,[[29.81551215]],True,50,10,0.01,,,,,,0.727398157119751,,,
733,2025-07-26 04:47:33,cs3,250.0,5.0,20.0,0.05,True,False,[[42.59758202]],True,50,10,0.01,,,,,,14.232986211776732,,,3.0
734,2025-07-26 04:47:47,cs4,,,,,True,True,[[11.84463124]],True,50,10,0.01,,,,,,0.5213770866394043,,,
735,2025-07-26 04:47:55,cs5,250.0,5.0,20.0,0.05,True,False,[[28.04999374]],True,50,10,0.01,0.8,1.0,0.8,,5.0,7.72094988822937,,,
