Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Concentration Cb,Boundary Violation Probability,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
996,2025-07-31 12:01:54,cs1,500.0,5.0,20.0,0.05,True,0.24,[[210.34888498]],0.7821434618213599,5.464606985931609e-10,50,10,0.05,1.0,7.0,0.9,,10.0,37.92506289482117,100.0,1.0,
997,2025-07-31 12:01:57,cs2,500.0,20.0,,,True,0.84,[[223.31796433]],0.7346077652074916,0.0021045223672879,50,10,0.05,,,,,,1.2078540325164795,,,
998,2025-07-31 12:01:59,cs3,500.0,5.0,20.0,0.05,True,0.6,[[240.0183396]],0.6997326346945685,0.002850582194436,50,10,0.05,,,,,,15.40874719619751,,,3.0
999,2025-07-31 12:02:15,cs4,,,,,True,1.0,[[69.05919379]],1.0282601501997075,4.4795081756172995e-07,50,10,0.05,,,,,,0.4748401641845703,,,
1000,2025-07-31 12:02:28,cs5,500.0,5.0,20.0,0.05,True,0.54,[[116.07897964]],0.8477795718593693,7.580328297167865e-05,50,10,0.05,1.0,7.0,0.9,,10.0,12.858294010162354,,,
1001,2025-07-31 12:03:09,cs1,500.0,5.0,20.0,0.05,True,0.54,[[218.58193868]],0.8397641305566644,2.3885135301392787e-10,50,10,0.1,1.0,7.0,0.9,,10.0,40.33704400062561,100.0,1.0,
1002,2025-07-31 12:03:12,cs2,500.0,20.0,,,True,0.76,[[-0.90058573]],0.9336686528224724,0.0014552210642269,50,10,0.1,,,,,,0.6473662853240967,,,
1003,2025-07-31 12:03:13,cs3,500.0,5.0,20.0,0.05,True,0.56,[[493.1455185]],0.7309608872928562,0.0022432126074651,50,10,0.1,,,,,,14.5679829120636,,,3.0
1004,2025-07-31 12:03:28,cs4,,,,,True,1.0,[[109.81779602]],1.028341364945966,4.479387999391604e-07,50,10,0.1,,,,,,0.5413870811462402,,,
1005,2025-07-31 12:03:41,cs5,500.0,5.0,20.0,0.05,True,0.34,[[216.91865969]],0.8159051334740114,3.9277523760272425e-10,50,10,0.1,1.0,7.0,0.9,,10.0,13.125295162200928,,,
1006,2025-07-31 12:04:41,cs1,500.0,5.0,20.0,0.05,True,0.08,[[53.02320117]],0.7706546143333288,6.99595708516964e-10,50,15,0.01,1.0,7.0,0.9,,10.0,59.340919971466064,100.0,1.0,
1007,2025-07-31 12:04:44,cs2,500.0,20.0,,,True,0.04,[[21.62057041]],0.7288330073596608,5.583631229037349e-10,50,15,0.01,,,,,,2.5580670833587646,,,
1008,2025-07-31 12:04:48,cs3,500.0,5.0,20.0,0.05,True,0.04,[[23.87103811]],0.7414958866729112,3.3524781154585237e-10,50,15,0.01,,,,,,101.87346196174622,,,3.0
1009,2025-07-31 12:06:29,cs4,,,,,True,1.0,[[13.57302055]],1.029390338993324,4.479413696774422e-07,50,15,0.01,,,,,,0.690730094909668,,,
1010,2025-07-31 12:06:57,cs5,500.0,5.0,20.0,0.05,True,0.06,[[42.41922089]],0.7869581899724934,7.567312468155684e-10,50,15,0.01,1.0,7.0,0.9,,10.0,26.432343006134033,,,
1011,2025-07-31 12:07:47,cs1,500.0,5.0,20.0,0.05,True,0.54,[[141.2900172]],0.8409608879925574,2.4019255896586847e-10,50,15,0.05,1.0,7.0,0.9,,10.0,50.69060683250427,100.0,1.0,
1012,2025-07-31 12:07:51,cs2,500.0,20.0,,,True,0.98,[[6.1286827]],0.9476586191550028,0.0006842747002323,50,15,0.05,,,,,,0.8172721862792969,,,
1013,2025-07-31 12:07:52,cs3,500.0,5.0,20.0,0.05,True,0.12,[[220.50012623]],0.7640766489991817,0.0007320181255955,50,15,0.05,,,,,,129.65476894378662,,,3.0
1014,2025-07-31 12:10:02,cs4,,,,,True,1.0,[[51.2206496]],1.0294585552404871,4.479381137050498e-07,50,15,0.05,,,,,,0.9091298580169678,,,
1015,2025-07-31 12:10:26,cs5,500.0,5.0,20.0,0.05,True,0.34,[[143.2947416]],0.8117948418672434,3.8989217873164905e-10,50,15,0.05,1.0,7.0,0.9,,10.0,23.24465322494507,,,
1016,2025-07-31 12:11:18,cs1,500.0,5.0,20.0,0.05,True,0.4,[[259.69919358]],0.8178573645794461,3.1759452085771605e-10,50,15,0.1,1.0,7.0,0.9,,10.0,51.377821922302246,100.0,1.0,
1017,2025-07-31 12:11:21,cs2,500.0,20.0,,,True,0.02,[[95.56426243]],0.72222243824422,3.3897685706272784e-10,50,15,0.1,,,,,,1.7863819599151611,,,
1018,2025-07-31 12:11:24,cs3,500.0,5.0,20.0,0.05,True,0.04,[[510.90491081]],0.7502668133759639,3.6178097173340463e-10,50,15,0.1,,,,,,90.04338002204895,,,3.0
1019,2025-07-31 12:12:54,cs4,,,,,True,1.0,[[78.3297652]],1.029486941370077,4.408747233981898e-07,50,15,0.1,,,,,,0.6515791416168213,,,
1020,2025-07-31 12:13:20,cs5,500.0,5.0,20.0,0.05,True,0.36,[[245.0011765]],0.8132479340306767,3.6588499027650407e-10,50,15,0.1,1.0,7.0,0.9,,10.0,25.595499992370605,,,
1021,2025-07-31 12:14:33,cs1,500.0,5.0,20.0,0.05,True,0.08,[[34.89807378]],0.7881404224735948,6.990077705700772e-10,50,20,0.01,1.0,7.0,0.9,,10.0,72.72488975524902,100.0,1.0,
1022,2025-07-31 12:14:36,cs2,500.0,20.0,,,True,0.58,[[-0.79787311]],0.8659798589977176,0.0001414827929897,50,20,0.01,,,,,,1.2743139266967771,,,
1023,2025-07-31 12:14:39,cs3,500.0,5.0,20.0,0.05,True,0.04,[[52.73021265]],0.7634124899474053,6.337438703543581e-10,50,20,0.01,,,,,,178.30978989601135,,,3.0
1024,2025-07-31 12:17:37,cs4,,,,,True,1.0,[[0.2283111]],1.0333212528377187,4.350847909778396e-07,50,20,0.01,,,,,,1.11234712600708,,,
1025,2025-07-31 12:18:24,cs5,500.0,5.0,20.0,0.05,True,0.34,[[28.01449507]],0.7979829670041299,3.651329842451743e-10,50,20,0.01,1.0,7.0,0.9,,10.0,45.32256007194519,,,
1026,2025-07-31 12:19:44,cs1,500.0,5.0,20.0,0.05,True,0.34,[[140.31089448]],0.811754094671554,3.6743293585701225e-10,50,20,0.05,1.0,7.0,0.9,,10.0,80.4527599811554,100.0,1.0,
1027,2025-07-31 12:19:47,cs2,500.0,20.0,,,True,0.5,[[169.97098762]],0.900153580992084,9.14090276493922e-05,50,20,0.05,,,,,,5.319443941116333,,,
1028,2025-07-31 12:19:54,cs3,500.0,5.0,20.0,0.05,True,0.02,[[198.65152495]],0.7394026247196541,4.1310486630407046e-10,50,20,0.05,,,,,,192.8532750606537,,,3.0
1029,2025-07-31 12:23:07,cs4,,,,,True,1.0,[[3.77473927]],1.0333221267686463,4.350843700008436e-07,50,20,0.05,,,,,,0.8785831928253174,,,
1030,2025-07-31 12:23:46,cs5,500.0,5.0,20.0,0.05,True,0.38,[[139.8333697]],0.8115492636562984,3.4033919840152495e-10,50,20,0.05,1.0,7.0,0.9,,10.0,38.17132902145386,,,
1031,2025-07-31 12:25:02,cs1,500.0,5.0,20.0,0.05,True,0.36,[[274.41260872]],0.815057988970667,3.4377244569987015e-10,50,20,0.1,1.0,7.0,0.9,,10.0,76.06769108772278,100.0,1.0,
1032,2025-07-31 12:25:05,cs2,500.0,20.0,,,True,0.76,[[292.18303028]],0.9013726100330112,0.0012470876953692,50,20,0.1,,,,,,1.1804659366607666,,,
1033,2025-07-31 12:25:08,cs3,500.0,5.0,20.0,0.05,True,0.22,[[483.83181839]],0.7390797497343986,0.0006948736693694,50,20,0.1,,,,,,166.04686427116394,,,3.0
1034,2025-07-31 12:27:54,cs4,,,,,True,1.0,[[7.25223254]],1.0333212839127572,4.276153974075144e-07,50,20,0.1,,,,,,1.176292896270752,,,
1035,2025-07-31 12:28:34,cs5,500.0,5.0,20.0,0.05,True,0.4,[[255.04436725]],0.8158957601830187,3.3860427962704767e-10,50,20,0.1,1.0,7.0,0.9,,10.0,38.74138379096985,,,
1036,2025-07-31 12:29:08,cs1,500.0,5.0,20.0,0.05,True,0.06,[[55.89944926]],0.7770376123459874,6.80206296040219e-10,50,10,0.01,1.0,7.0,0.9,,10.0,33.67390418052673,100.0,1.0,
1037,2025-07-31 12:29:10,cs2,500.0,20.0,,,True,0.52,[[-0.90161045]],0.928229844358627,0.0009359867461967,50,10,0.01,,,,,,1.560732126235962,,,
1038,2025-07-31 12:29:13,cs3,500.0,5.0,20.0,0.05,True,0.4,[[20.43576578]],0.7430134104035949,0.0013521251361656,50,10,0.01,,,,,,65.75086307525635,,,5.0
1039,2025-07-31 12:30:19,cs4,,,,,True,1.0,[[13.57425231]],1.0282462065857725,4.479378614150481e-07,50,10,0.01,,,,,,0.6281640529632568,,,
1040,2025-07-31 12:30:36,cs5,500.0,5.0,20.0,0.05,True,0.06,[[56.88256865]],0.7745054861908006,7.340622611201727e-10,50,10,0.01,1.0,7.0,0.9,,10.0,16.292288064956665,,,
1041,2025-07-31 12:31:11,cs1,500.0,5.0,20.0,0.05,True,0.24,[[210.34888498]],0.7821434618213599,5.464606985931609e-10,50,10,0.05,1.0,7.0,0.9,,10.0,34.50115895271301,100.0,1.0,
1042,2025-07-31 12:31:13,cs2,500.0,20.0,,,True,0.6,[[-0.54052439]],0.6749788192584144,2.5832956662696908e-11,50,10,0.05,,,,,,1.5839760303497314,,,
1043,2025-07-31 12:31:17,cs3,500.0,5.0,20.0,0.05,True,0.38,[[120.09830528]],0.7483494093995785,0.001502596717296,50,10,0.05,,,,,,68.53695106506348,,,5.0
1044,2025-07-31 12:32:25,cs4,,,,,True,1.0,[[69.05919379]],1.0282601501997075,4.4795081756172995e-07,50,10,0.05,,,,,,0.5036427974700928,,,
1045,2025-07-31 12:32:38,cs5,500.0,5.0,20.0,0.05,True,0.54,[[116.07897964]],0.8477795718593693,7.580328297167865e-05,50,10,0.05,1.0,7.0,0.9,,10.0,12.484129190444946,,,
1046,2025-07-31 12:33:07,cs1,500.0,5.0,20.0,0.05,True,0.54,[[218.58193868]],0.8397641305566644,2.388513530139279e-10,50,10,0.1,1.0,7.0,0.9,,10.0,29.1945059299469,100.0,1.0,
1047,2025-07-31 12:33:10,cs2,500.0,20.0,,,True,0.84,[[58.34538229]],0.7015243186633155,0.0005672060204706267,50,10,0.1,,,,,,0.8982598781585693,,,
1048,2025-07-31 12:33:13,cs3,500.0,5.0,20.0,0.05,True,0.42,[[203.63164549]],0.7461986599161967,0.0015448771102357904,50,10,0.1,,,,,,65.34850215911865,,,5.0
1049,2025-07-31 12:34:18,cs4,,,,,True,1.0,[[109.81779602]],1.028341364945966,4.479387999391604e-07,50,10,0.1,,,,,,0.47948384284973145,,,
1050,2025-07-31 12:34:33,cs5,500.0,5.0,20.0,0.05,True,0.34,[[216.91865969]],0.8159051334740114,3.927752376027244e-10,50,10,0.1,1.0,7.0,0.9,,10.0,14.230830907821655,,,
